id_pedido,id_cliente,fecha_compra,articulo,cantidad,ingreso_total
ORD-02920,CUST-1578,2026-04-10 17:00:00,Taza Cerámica,2,32067.64
ORD-02921,CUST-1283,2026-06-27 14:00:00,Taza Cerámica,2,21222.32
ORD-02922,CUST-1646,2026-07-16 10:00:00,Remera Sublimada,1,24729.13
ORD-02923,CUST-749,2026-05-28 10:00:00,Gorra,2,46233.61
ORD-02924,CUST-1068,2026-02-20 19:00:00,Remera Sublimada,1,23569.0
ORD-02925,CUST-689,2026-02-21 17:00:00,Remera Sublimada,5,43477.55
ORD-02926,CUST-1200,2026-03-29 17:00:00,Remera Sublimada,3,65501.41
ORD-02927,CUST-608,2026-04-15 01:00:00,Buzo Canguro,2,31415.88
ORD-02928,CUST-540,2026-07-04 08:00:00,Gorra,5,95785.92
ORD-02929,CUST-1377,2026-05-21 18:00:00,Remera Sublimada,2,-18700.16
ORD-02930,CUST-1020,2026-07-09 09:00:00,Remera Sublimada,4,76958.77
ORD-02931,CUST-869,2026-04-09 05:00:00,Gorra,1,23285.34
ORD-02932,CUST-1443,,Buzo Canguro,1,10349.63
ORD-02933,CUST-1926,2026-05-01 14:00:00,Taza Cerámica,5,48335.99
ORD-02934,CUST-362,2026-05-23 06:00:00,Remera Sublimada,4,28353.16
ORD-02935,CUST-1720,2026-06-25 18:00:00,Taza Cerámica,3,31008.4
ORD-02936,CUST-1781,2026-07-29 16:00:00,Remera Sublimada,4,62863.38
ORD-02937,CUST-1958,2026-04-11 10:00:00,Remera Algodón,4,86617.3
ORD-02938,CUST-1677,15/05/2026,Buzo Canguro,3,31728.02
ORD-02939,CUST-1497,2026-04-16 06:00:00,Taza Cerámica,3,52268.66
ORD-02940,CUST-736,2026-07-04 21:00:00,Remera Sublimada,4,58367.26
ORD-02941,CUST-1290,2026-04-30 18:00:00,Remera Sublimada,2,21543.16
ORD-02942,CUST-1876,2026-07-09 09:00:00,Remera Sublimada,2,30414.36
ORD-02943,CUST-558,2026-07-19 03:00:00,Remera Sublimada,4,33436.99
ORD-02944,CUST-1098,2026-02-23 14:00:00,Remera Sublimada,2,35583.1
ORD-02945,CUST-1403,2026-02-13 01:00:00,Taza Cerámica,3,21939.76
ORD-02946,CUST-799,2026-06-24 08:00:00,Remera Sublimada,3,58858.83
ORD-02947,CUST-401,2026-07-06 12:00:00,Taza Cerámica,2,17108.51
ORD-02948,CUST-1654,2026-07-13 08:00:00,Remera Sublimada,3,74889.55
ORD-02949,CUST-1703,2026-03-03 20:00:00,Remera Sublimada,1,21473.45
ORD-02950,CUST-1341,2026-07-10 21:00:00,Taza Cerámica,3,35630.42
ORD-02951,CUST-1225,2026-03-31 08:00:00,Taza Cerámica,4,54096.38
ORD-02952,CUST-653,2026-05-23 01:00:00,Buzo Canguro,5,50919.1
ORD-02953,CUST-387,2026-05-07 21:00:00,Remera Sublimada,2,40684.58
ORD-02954,CUST-1290,2026-07-18 04:00:00,Buzo Canguro,2,25229.08
ORD-02955,CUST-720,2026-05-16 00:00:00,Buzo Canguro,3,60311.13
ORD-02956,CUST-1105,2026-04-15 22:00:00,Remera Sublimada,3,16104.09
ORD-02957,CUST-135,2026-06-12 02:00:00,Buzo Canguro,5,38562.1
ORD-02958,CUST-843,2026-06-06 09:00:00,Buzo Canguro,5,61497.43
ORD-02959,CUST-1864,2026-07-25 10:00:00,Remera Sublimada,4,28712.68
ORD-02960,CUST-452,2026-02-14 05:00:00,Remera Algodón,1,17022.56
ORD-02961,CUST-1799,2026-06-20 12:00:00,Taza Cerámica,4,24066.57
ORD-02962,CUST-172,2026-06-25 15:00:00,Remera Sublimada,2,44390.52
ORD-02963,CUST-747,2026-07-13 01:00:00,Buzo Canguro,3,60678.48
ORD-02964,CUST-1476,2026-04-16 08:00:00,Remera Sublimada,4,37300.52
ORD-02965,CUST-1193,2026-03-01 17:00:00,Gorra,3,44027.51
ORD-02966,CUST-524,2026-02-20 14:00:00,Buzo Canguro,3,42108.78
ORD-02967,CUST-1098,2026-02-14 01:00:00,Remera Sublimada,4,77989.17
ORD-02968,CUST-807,2026-07-27 21:00:00,Remera Sublimada,4,52120.71
ORD-02969,CUST-1904,2026-03-03 07:00:00,Remera Sublimada,5,28293.53
ORD-02970,CUST-660,2026-07-20 17:00:00,Buzo Canguro,1,10474.72
ORD-02971,CUST-927,2026-07-08 18:00:00,Taza Cerámica,5,71619.58
ORD-02972,CUST-1765,2026-06-16 02:00:00,Remera Sublimada,1,24489.84
ORD-02973,CUST-1055,2026-04-27 16:00:00,Remera Sublimada,4,90492.69
ORD-02974,CUST-616,2026-06-25 13:00:00,Remera Sublimada,1,8628.12
ORD-02975,CUST-527,2026-02-09 20:00:00,Remera Sublimada,2,38931.04
ORD-02976,CUST-1662,2026-07-15 10:00:00,Remera Sublimada,5,118682.55
ORD-02977,CUST-259,2026-02-20 02:00:00,Buzo Canguro,5,25879.26
ORD-02978,CUST-248,2026-03-25 14:00:00,Taza Cerámica,5,97094.57
ORD-02979,CUST-875,2026-05-21 10:00:00,Remera Algodón,3,-42560.01
ORD-02980,CUST-1353,2026-07-30 07:00:00,Remera Algodón,3,55814.17
ORD-02981,CUST-1835,2026-02-04 11:00:00,Buzo Canguro,4,68447.14
ORD-02982,CUST-1685,2026-07-18 05:00:00,Taza Cerámica,4,98773.24
ORD-02983,CUST-166,2026-03-19 11:00:00,Remera Algodón,3,32328.92
ORD-02984,CUST-1113,2026-03-20 15:00:00,Remera Sublimada,5,103614.3
ORD-02985,CUST-1935,2026-05-02 20:00:00,Remera Sublimada,3,29078.39
ORD-02986,CUST-480,2026-07-30 19:00:00,Remera Sublimada,1,13712.16
ORD-02987,CUST-157,2026-04-09 10:00:00,Buzo Canguro,5,122538.09
ORD-02988,CUST-1382,2026-06-05 08:00:00,Taza Cerámica,3,60968.18
ORD-02989,CUST-441,2026-02-04 11:00:00,Remera Sublimada,4,45265.7
ORD-02990,CUST-1961,2026-04-14 12:00:00,Buzo Canguro,3,52162.16
ORD-02991,CUST-1253,2026-03-20 05:00:00,Buzo Canguro,2,11987.68
ORD-02992,CUST-826,2026-05-17 12:00:00,Remera Sublimada,3,30983.69
ORD-02993,CUST-1295,2026-03-11 18:00:00,Remera Sublimada,5,96839.05
ORD-02994,CUST-869,2026-04-29 18:00:00,Remera Sublimada,3,49205.61
ORD-02995,CUST-713,2026-05-24 12:00:00,Remera Sublimada,4,57573.83
ORD-02996,CUST-1332,2026-04-18 20:00:00,Gorra,1,18817.52
ORD-02997,CUST-1926,2026-04-07 09:00:00,Gorra,2,25938.36
ORD-02998,CUST-453,2026-06-06 21:00:00,Gorra,5,27615.61
ORD-02999,CUST-1594,2026-03-30 08:00:00,Taza Cerámica,4,55282.13
ORD-03000,CUST-1921,2026-06-22 15:00:00,Taza Cerámica,2,46085.17
ORD-03001,CUST-215,2026-04-25 14:00:00,Taza Cerámica,3,66396.91
ORD-03002,CUST-1387,2026-05-07 00:00:00,Taza Cerámica,2,26359.89
ORD-03003,CUST-761,2026-06-25 12:00:00,Taza Cerámica,1,5444.43
ORD-03004,CUST-1935,2026-03-19 15:00:00,Buzo Canguro,2,35452.29
ORD-03005,CUST-1565,2026-06-24 01:00:00,Remera Sublimada,2,39647.78
ORD-03006,CUST-1671,2026-03-15 07:00:00,Taza Cerámica,3,32654.61
ORD-03007,CUST-552,2026-02-03 11:00:00,Remera Sublimada,3,43599.84
ORD-03008,CUST-1968,2026-04-25 15:00:00,Buzo Canguro,5,124185.68
ORD-03009,CUST-1600,2026-04-19 15:00:00,Buzo Canguro,3,49580.58
ORD-03010,CUST-386,2026-03-31 20:00:00,Remera Sublimada,2,24043.0
ORD-03011,CUST-1426,2026-07-27 10:00:00,Remera Algodón,1,17549.78
ORD-03012,CUST-1116,2026-03-21 18:00:00,Remera Sublimada,3,25801.34
ORD-03013,CUST-410,2026-03-05 11:00:00,Remera Sublimada,5,44925.24
ORD-03014,CUST-307,2026-02-15 17:00:00,Remera Sublimada,5,117492.47
ORD-03015,CUST-717,2026-05-03 22:00:00,Gorra,2,19568.0
ORD-03016,CUST-545,2026-05-05 00:00:00,Buzo Canguro,3,33647.36
ORD-03017,CUST-769,2026-03-17 14:00:00,Buzo Canguro,3,47626.63
ORD-03018,CUST-732,2026-02-15 19:00:00,Gorra,5,114969.26
ORD-03019,CUST-154,2026-03-18 05:00:00,Remera Sublimada,3,61886.93
ORD-03020,CUST-1011,2026-07-24 21:00:00,Remera Sublimada,2,11751.36
ORD-03021,CUST-1135,2026-07-22 10:00:00,Remera Sublimada,1,18860.59
ORD-03022,CUST-756,2026-07-07 19:00:00,Taza Cerámica,2,30162.46
ORD-03023,CUST-1523,2026-04-29 18:00:00,Buzo Canguro,3,43533.17
ORD-03024,CUST-1771,2026-04-07 21:00:00,Remera Sublimada,2,37662.33
ORD-03025,CUST-1079,2026-02-20 00:00:00,Remera Sublimada,4,35698.56
ORD-03026,CUST-614,2026-04-13 13:00:00,Remera Sublimada,4,98519.09
ORD-03027,CUST-1779,2026-04-14 01:00:00,Buzo Canguro,3,53718.39
ORD-03028,CUST-1665,2026-03-29 22:00:00,Remera Sublimada,3,36939.37
ORD-03029,CUST-336,2026-06-13 22:00:00,Remera Sublimada,1,17004.04
ORD-03030,CUST-1402,2026-04-02 07:00:00,Remera Sublimada,2,18658.83
ORD-03031,CUST-447,2026-02-16 21:00:00,Taza Cerámica,1,17676.84
ORD-03032,CUST-726,2026-07-26 12:00:00,Taza Cerámica,3,16693.03
ORD-03033,CUST-1227,2026-05-27 14:00:00,Buzo Canguro,3,35470.91
ORD-03034,CUST-729,2026-06-30 02:00:00,Taza Cerámica,5,99751.69
ORD-03035,CUST-1640,2026-05-13 21:00:00,Buzo Canguro,1,21159.56
ORD-03036,CUST-1995,2026-02-14 03:00:00,Remera Algodón,3,30175.16
ORD-03037,CUST-1371,2026-05-16 17:00:00,Remera Sublimada,4,63152.76
ORD-03038,CUST-463,2026-04-08 09:00:00,Buzo Canguro,5,77849.29
ORD-03039,CUST-420,2026-03-21 06:00:00,Buzo Canguro,2,26858.24
ORD-03040,CUST-1756,15/05/2026,Remera Sublimada,5,47843.3
ORD-03041,CUST-385,2026-03-29 10:00:00,Taza Cerámica,2,38129.13
ORD-03042,CUST-248,2026-05-24 04:00:00,Remera Sublimada,4,40188.93
ORD-03043,CUST-1207,2026-04-12 18:00:00,Remera Sublimada,2,46441.03
ORD-03044,CUST-505,2026-03-29 14:00:00,Remera Sublimada,1,15570.03
ORD-03045,CUST-1077,2026-05-22 04:00:00,Remera Sublimada,2,44819.13
ORD-03046,CUST-555,15/05/2026,Buzo Canguro,2,21629.71
ORD-03047,CUST-1866,2026-07-08 19:00:00,Buzo Canguro,5,105707.92
ORD-03048,CUST-899,2026-07-15 02:00:00,Taza Cerámica,4,29093.09
ORD-03049,CUST-1284,2026-04-14 08:00:00,Taza Cerámica,2,40673.21
ORD-03050,CUST-1112,2026-07-17 01:00:00,Remera Sublimada,1,12738.92
ORD-03051,CUST-883,2026-02-23 22:00:00,Buzo Canguro,5,71999.01
ORD-03052,CUST-559,2026-06-24 08:00:00,Gorra,4,33344.59
ORD-03053,CUST-1673,2026-02-13 18:00:00,Remera Sublimada,4,21490.22
ORD-03054,CUST-1623,2026-04-05 19:00:00,Buzo Canguro,3,54971.85
ORD-03055,CUST-837,2026-03-10 03:00:00,Taza Cerámica,1,16754.37
ORD-03056,CUST-608,2026-06-26 18:00:00,Buzo Canguro,5,87242.82
ORD-03057,CUST-1777,2026-06-17 12:00:00,Remera Sublimada,5,50500.18
ORD-03058,CUST-1927,2026-07-18 22:00:00,Remera Sublimada,1,9785.55
ORD-03059,CUST-580,2026-05-20 14:00:00,Buzo Canguro,4,86423.7
ORD-03060,CUST-1786,2026-07-21 11:00:00,Remera Algodón,2,40450.11
ORD-03061,CUST-213,2026-05-21 03:00:00,Remera Sublimada,1,11735.8
ORD-03062,CUST-848,,Remera Algodón,5,88780.57
ORD-03063,CUST-1701,2026-06-08 08:00:00,Remera Sublimada,1,21563.0
ORD-03064,CUST-460,2026-02-10 03:00:00,Remera Sublimada,4,91106.36
ORD-03065,CUST-440,2026-06-28 08:00:00,Buzo Canguro,3,15348.38
ORD-03066,CUST-869,2026-05-20 11:00:00,Buzo Canguro,3,63807.74
ORD-03067,CUST-860,2026-06-20 17:00:00,Remera Sublimada,2,24015.69
ORD-03068,CUST-1068,2026-05-05 11:00:00,Remera Sublimada,2,38735.13
ORD-03069,CUST-548,2026-04-04 19:00:00,Gorra,4,49712.11
ORD-03070,CUST-1966,2026-02-25 11:00:00,Remera Algodón,2,34249.96
ORD-03071,CUST-934,2026-06-29 10:00:00,Remera Sublimada,3,53806.95
ORD-03072,CUST-1303,2026-04-05 08:00:00,Remera Sublimada,4,52399.42
ORD-03073,CUST-1825,2026-06-06 17:00:00,Taza Cerámica,4,61022.83
ORD-03074,CUST-1530,2026-04-30 02:00:00,Buzo Canguro,4,78105.07
ORD-03075,CUST-1789,2026-05-27 16:00:00,Remera Sublimada,1,14526.11
ORD-03076,CUST-1319,2026-02-14 00:00:00,Remera Algodón,2,10559.22
ORD-03077,CUST-1589,2026-02-25 07:00:00,Remera Sublimada,5,26290.42
ORD-03078,CUST-410,2026-04-10 04:00:00,Buzo Canguro,3,54678.65
ORD-03079,CUST-361,2026-05-16 02:00:00,Buzo Canguro,2,43889.5
ORD-03080,CUST-1542,2026-06-27 22:00:00,Buzo Canguro,3,62116.41
ORD-03081,CUST-505,2026-02-09 21:00:00,Remera Sublimada,2,22416.01
ORD-03082,CUST-242,2026-05-05 17:00:00,Taza Cerámica,5,72112.79
ORD-03083,CUST-441,2026-06-24 00:00:00,Remera Algodón,3,29049.64
ORD-03084,CUST-1439,2026-06-10 13:00:00,Buzo Canguro,5,123914.99
ORD-03085,CUST-1224,2026-02-01 15:00:00,Buzo Canguro,3,30630.39
ORD-03086,CUST-343,2026-05-01 14:00:00,Remera Sublimada,1,13325.23
ORD-03087,CUST-589,2026-07-22 15:00:00,Gorra,1,18622.58
ORD-03088,CUST-111,2026-02-14 14:00:00,Remera Algodón,3,67561.06
ORD-03089,CUST-1362,2026-06-23 18:00:00,Taza Cerámica,3,18088.54
ORD-03090,CUST-660,2026-04-13 01:00:00,Buzo Canguro,5,55101.97
ORD-03091,CUST-141,2026-06-10 09:00:00,Remera Algodón,4,65518.87
ORD-03092,CUST-777,2026-05-10 22:00:00,Remera Sublimada,3,52098.78
ORD-03093,CUST-693,2026-04-13 22:00:00,Buzo Canguro,2,12801.1
ORD-03094,CUST-1552,2026-04-09 13:00:00,Buzo Canguro,2,36563.15
ORD-03095,CUST-1926,2026-05-28 09:00:00,Buzo Canguro,2,31122.57
ORD-03096,CUST-1281,2026-05-04 00:00:00,Gorra,1,21552.55
ORD-03097,CUST-1339,2026-04-09 00:00:00,Taza Cerámica,5,47218.92
ORD-03098,CUST-1793,2026-05-24 16:00:00,Remera Sublimada,1,8900.54
ORD-03099,CUST-1585,2026-05-14 22:00:00,Remera Sublimada,2,41733.49
ORD-03100,CUST-233,2026-07-10 19:00:00,Remera Sublimada,3,57232.15
ORD-03101,CUST-1190,2026-02-13 01:00:00,Buzo Canguro,2,41666.93
ORD-03102,CUST-1971,2026-06-04 18:00:00,Remera Sublimada,3,61916.05
ORD-03103,CUST-1130,2026-07-02 12:00:00,Remera Sublimada,5,35400.07
ORD-03104,CUST-1047,2026-04-29 10:00:00,Taza Cerámica,4,42286.64
ORD-03105,CUST-1649,2026-02-15 09:00:00,Gorra,3,30605.11
ORD-03106,CUST-172,2026-03-13 08:00:00,Remera Algodón,1,23691.75
ORD-03107,CUST-498,2026-03-24 00:00:00,Remera Algodón,2,29498.66
ORD-03108,CUST-1528,2026-02-17 11:00:00,Taza Cerámica,2,14442.29
ORD-03109,CUST-1798,2026-06-18 04:00:00,Remera Sublimada,2,21583.12
ORD-03110,CUST-677,2026-07-25 05:00:00,Gorra,3,67314.1
ORD-03111,CUST-958,2026-04-11 07:00:00,Remera Sublimada,5,109706.64
ORD-03112,CUST-229,2026-03-25 13:00:00,Taza Cerámica,3,69020.37
ORD-03113,CUST-1030,2026-07-22 22:00:00,Buzo Canguro,1,12770.58
ORD-03114,CUST-1589,2026-04-15 21:00:00,Gorra,2,35653.64
ORD-03115,CUST-1329,2026-02-20 14:00:00,Buzo Canguro,3,31690.44
ORD-03116,CUST-1911,2026-03-03 06:00:00,Remera Sublimada,2,17233.01
ORD-03117,CUST-1891,2026-03-30 08:00:00,Buzo Canguro,1,5438.02
ORD-03118,CUST-365,2026-02-10 09:00:00,Remera Sublimada,4,37875.28
ORD-03119,CUST-1660,2026-03-11 04:00:00,Remera Algodón,4,68349.93
ORD-03120,CUST-892,2026-05-30 02:00:00,Buzo Canguro,4,92336.83
ORD-03121,CUST-352,2026-03-15 14:00:00,Buzo Canguro,2,15336.82
ORD-03122,CUST-921,2026-03-24 04:00:00,Remera Algodón,3,70080.69
ORD-03123,CUST-1412,2026-03-28 11:00:00,Buzo Canguro,2,23815.41
ORD-03124,CUST-263,2026-04-09 14:00:00,Remera Sublimada,5,67682.84
ORD-03125,CUST-194,2026-06-17 06:00:00,Remera Sublimada,3,36898.71
ORD-03126,CUST-1905,2026-05-17 22:00:00,Buzo Canguro,1,13172.16
ORD-03127,CUST-932,2026-05-20 07:00:00,Gorra,4,40735.45
ORD-03128,CUST-1233,2026-03-16 21:00:00,Taza Cerámica,3,56916.28
ORD-03129,CUST-435,2026-07-02 18:00:00,Remera Algodón,3,60490.99
ORD-03130,CUST-921,2026-07-11 15:00:00,Remera Sublimada,4,85849.03
ORD-03131,CUST-337,15/05/2026,Remera Sublimada,1,11825.79
ORD-03132,CUST-480,2026-03-29 17:00:00,Remera Sublimada,2,40585.08
ORD-03133,CUST-1559,2026-05-18 17:00:00,Taza Cerámica,2,35507.01
ORD-03134,CUST-998,,Remera Sublimada,3,72474.97
ORD-03135,CUST-582,2026-05-01 07:00:00,Remera Sublimada,4,53982.81
ORD-03136,CUST-1001,2026-04-11 06:00:00,Buzo Canguro,5,124230.97
ORD-03137,CUST-1148,2026-07-01 21:00:00,Buzo Canguro,1,19807.88
ORD-03138,CUST-1776,2026-03-29 12:00:00,Taza Cerámica,2,41051.11
ORD-03139,CUST-1240,2026-02-09 06:00:00,Buzo Canguro,1,5514.1
ORD-03140,CUST-581,2026-06-17 12:00:00,Buzo Canguro,1,14947.97
ORD-03141,CUST-1515,2026-06-11 02:00:00,Buzo Canguro,1,15566.73
ORD-03142,CUST-1016,2026-02-21 19:00:00,Gorra,4,23248.01
ORD-03143,CUST-1093,2026-03-06 02:00:00,Remera Sublimada,4,44970.5
ORD-03144,CUST-1063,2026-02-15 05:00:00,Remera Sublimada,4,96451.53
ORD-03145,CUST-636,2026-05-20 20:00:00,Remera Sublimada,3,40566.69
ORD-03146,CUST-1202,2026-05-08 19:00:00,Remera Sublimada,4,34936.16
ORD-03147,CUST-1703,2026-04-24 00:00:00,Gorra,3,45800.32
ORD-03148,CUST-1296,15/05/2026,Remera Sublimada,2,11350.62
ORD-03149,CUST-1135,2026-05-29 01:00:00,Remera Algodón,2,30639.55
ORD-03150,CUST-1923,2026-04-20 13:00:00,Remera Sublimada,2,33770.73
ORD-03151,CUST-227,2026-06-27 10:00:00,Gorra,2,24307.77
ORD-03152,CUST-1731,2026-06-06 14:00:00,Taza Cerámica,2,40503.05
ORD-03153,CUST-191,2026-06-14 19:00:00,Buzo Canguro,4,30857.13
ORD-03154,CUST-1776,2026-04-14 04:00:00,Taza Cerámica,5,112818.34
ORD-03155,CUST-642,2026-05-09 05:00:00,Remera Sublimada,4,96435.59
ORD-03156,CUST-945,2026-02-26 17:00:00,Buzo Canguro,5,25123.45
ORD-03157,CUST-1655,2026-05-03 22:00:00,Remera Sublimada,4,87417.73
ORD-03158,CUST-1781,2026-07-29 08:00:00,Buzo Canguro,2,30244.21
ORD-03159,CUST-1088,2026-06-03 20:00:00,Taza Cerámica,1,14228.11
ORD-03160,CUST-1951,2026-04-19 12:00:00,Remera Sublimada,5,48867.91
ORD-03161,CUST-546,2026-03-15 11:00:00,Gorra,1,13946.5
ORD-03162,CUST-489,2026-03-23 18:00:00,Remera Sublimada,2,48017.09
ORD-03163,CUST-771,2026-06-29 18:00:00,Buzo Canguro,5,46078.76
ORD-03164,CUST-1984,2026-02-24 12:00:00,Remera Algodón,1,8580.82
ORD-03165,CUST-142,2026-07-06 13:00:00,Taza Cerámica,4,39351.7
ORD-03166,CUST-353,2026-05-31 17:00:00,Buzo Canguro,2,32073.37
ORD-03167,CUST-1253,2026-05-11 09:00:00,Taza Cerámica,4,94423.99
ORD-03168,CUST-1183,2026-07-07 16:00:00,Remera Algodón,4,65910.53
ORD-03169,CUST-762,2026-04-09 11:00:00,Remera Sublimada,2,19739.3
ORD-03170,CUST-566,2026-04-02 03:00:00,Buzo Canguro,5,69045.23
ORD-03171,CUST-386,2026-04-15 02:00:00,Buzo Canguro,3,38424.01
ORD-03172,CUST-1110,2026-05-22 01:00:00,Remera Sublimada,3,17794.17
ORD-03173,CUST-1640,2026-04-30 16:00:00,Remera Sublimada,2,30425.67
ORD-03174,CUST-1590,2026-02-26 07:00:00,Remera Sublimada,3,22560.38
ORD-03175,CUST-877,2026-05-10 17:00:00,Buzo Canguro,1,21844.88
ORD-03176,CUST-444,2026-02-01 15:00:00,Gorra,5,79896.29
ORD-03177,CUST-741,2026-05-14 02:00:00,Taza Cerámica,4,87568.52
ORD-03178,CUST-481,2026-03-13 04:00:00,Buzo Canguro,4,96483.57
ORD-03179,CUST-1902,2026-03-23 14:00:00,Remera Sublimada,2,47727.53
ORD-03180,CUST-789,2026-02-08 05:00:00,Remera Sublimada,4,28034.35
ORD-03181,CUST-1376,2026-05-25 18:00:00,Remera Sublimada,1,23896.34
ORD-03182,CUST-1179,2026-03-28 14:00:00,Buzo Canguro,1,20914.94
ORD-03183,CUST-1586,2026-05-14 09:00:00,Remera Sublimada,2,41106.32
ORD-03184,CUST-556,2026-05-13 13:00:00,Buzo Canguro,4,27210.28
ORD-03185,CUST-1082,2026-07-27 08:00:00,Remera Algodón,3,25770.88
ORD-03186,CUST-182,2026-04-24 04:00:00,Taza Cerámica,3,73509.8
ORD-03187,CUST-1222,2026-05-30 06:00:00,Taza Cerámica,5,46337.02
ORD-03188,CUST-248,2026-03-03 19:00:00,Taza Cerámica,2,16762.13
ORD-03189,CUST-1452,2026-02-23 15:00:00,Remera Sublimada,5,61235.16
ORD-03190,CUST-1279,2026-05-20 07:00:00,Remera Sublimada,3,69801.37
ORD-03191,CUST-289,2026-02-06 05:00:00,Gorra,3,43571.61
ORD-03192,CUST-1617,2026-07-19 03:00:00,Taza Cerámica,3,70235.02
ORD-03193,CUST-982,2026-02-27 10:00:00,Buzo Canguro,5,58433.88
ORD-03194,CUST-362,2026-04-10 16:00:00,Remera Sublimada,2,19061.15
ORD-03195,CUST-1203,2026-04-12 14:00:00,Buzo Canguro,1,14904.06
ORD-03196,CUST-499,2026-04-20 13:00:00,Remera Sublimada,1,17309.54
ORD-03197,CUST-863,2026-02-13 10:00:00,Remera Sublimada,3,38489.94
ORD-03198,CUST-708,2026-06-04 12:00:00,Remera Sublimada,2,23841.22
ORD-03199,CUST-1383,2026-05-01 21:00:00,Buzo Canguro,2,18722.37
ORD-03200,CUST-1895,2026-05-03 08:00:00,Remera Sublimada,4,42000.54
ORD-03201,CUST-1738,2026-02-04 16:00:00,Remera Sublimada,4,73849.44
ORD-03202,CUST-1675,2026-03-18 17:00:00,Taza Cerámica,5,61987.35
ORD-03203,CUST-884,2026-03-15 15:00:00,Buzo Canguro,4,26380.56
ORD-03204,CUST-200,2026-07-11 06:00:00,Buzo Canguro,5,38815.54
ORD-03205,CUST-1482,2026-06-04 09:00:00,Buzo Canguro,1,12447.58
ORD-03206,CUST-1503,2026-04-14 02:00:00,Remera Algodón,3,70470.15
ORD-03207,CUST-919,2026-05-29 22:00:00,Remera Sublimada,2,25161.21
ORD-03208,CUST-1344,2026-02-14 14:00:00,Remera Sublimada,1,6212.84
ORD-03209,CUST-919,2026-02-02 13:00:00,Buzo Canguro,1,13359.89
ORD-03210,CUST-519,2026-04-05 15:00:00,Remera Sublimada,5,91881.76
ORD-03211,CUST-223,2026-05-11 17:00:00,Buzo Canguro,3,50615.77
ORD-03212,CUST-521,2026-02-24 04:00:00,Buzo Canguro,5,52880.3
ORD-03213,CUST-1354,2026-05-02 06:00:00,Remera Algodón,1,18761.78
ORD-03214,CUST-1813,2026-02-26 00:00:00,Gorra,2,35224.97
ORD-03215,CUST-1186,2026-05-31 03:00:00,Remera Algodón,4,33773.84
ORD-03216,CUST-1608,2026-07-07 00:00:00,Remera Sublimada,5,41214.5
ORD-03217,CUST-1751,2026-03-22 13:00:00,Gorra,1,15943.66
ORD-03218,CUST-1826,2026-06-19 09:00:00,Remera Sublimada,4,72755.08
ORD-03219,CUST-1697,2026-04-03 16:00:00,Buzo Canguro,4,96952.85
ORD-03220,CUST-867,2026-07-14 14:00:00,Taza Cerámica,1,13438.61
ORD-03221,CUST-582,2026-02-21 12:00:00,Remera Sublimada,3,60896.35
ORD-03222,CUST-618,2026-02-09 10:00:00,Buzo Canguro,1,7330.41
ORD-03223,CUST-254,2026-04-11 00:00:00,Remera Sublimada,2,45584.36
ORD-03224,CUST-191,2026-05-29 05:00:00,Remera Sublimada,4,70648.6
ORD-03225,CUST-1081,2026-03-28 21:00:00,Remera Algodón,2,35161.21
ORD-03226,CUST-1649,15/05/2026,Remera Sublimada,5,39244.26
ORD-03227,CUST-554,2026-05-02 17:00:00,Remera Sublimada,4,23166.7
ORD-03228,CUST-1864,2026-06-08 14:00:00,Buzo Canguro,3,57086.95
ORD-03229,CUST-697,2026-06-02 04:00:00,Gorra,1,7341.13
ORD-03230,CUST-1768,2026-03-08 01:00:00,Remera Sublimada,5,37697.01
ORD-03231,CUST-609,2026-04-05 06:00:00,Remera Sublimada,2,17500.01
ORD-03232,CUST-1306,2026-07-20 15:00:00,Gorra,5,34774.65
ORD-03233,CUST-485,15/05/2026,Remera Sublimada,3,52523.55
ORD-03234,CUST-1697,2026-04-01 12:00:00,Remera Sublimada,1,13440.1
ORD-03235,CUST-1854,2026-02-01 00:00:00,Taza Cerámica,5,51609.61
ORD-03236,CUST-504,2026-03-05 05:00:00,Buzo Canguro,2,27629.98
ORD-03237,CUST-345,2026-02-25 12:00:00,Gorra,5,109414.0
ORD-03238,CUST-841,2026-03-31 00:00:00,Remera Sublimada,1,23541.59
ORD-03239,CUST-1714,2026-05-12 08:00:00,Remera Algodón,5,73747.61
ORD-03240,CUST-760,2026-07-08 16:00:00,Remera Algodón,2,32670.12
ORD-03241,CUST-749,2026-03-20 07:00:00,Remera Sublimada,1,10144.0
ORD-03242,CUST-1594,2026-07-27 14:00:00,Remera Sublimada,3,45816.02
ORD-03243,CUST-1949,2026-03-28 00:00:00,Remera Algodón,3,59887.18
ORD-03244,CUST-1546,2026-02-12 04:00:00,Buzo Canguro,4,59370.98
ORD-03245,CUST-1000,2026-06-14 00:00:00,Buzo Canguro,5,55207.29
ORD-03246,CUST-164,2026-02-25 00:00:00,Buzo Canguro,2,33281.37
ORD-03247,CUST-1136,2026-07-10 09:00:00,Taza Cerámica,5,119665.6
ORD-03248,CUST-312,2026-06-11 16:00:00,Gorra,1,22759.68
ORD-03249,CUST-341,2026-06-27 10:00:00,Remera Sublimada,4,81539.39
ORD-03250,CUST-592,15/05/2026,Remera Sublimada,2,21048.39
ORD-03251,CUST-1336,2026-02-02 08:00:00,Gorra,5,49155.95
ORD-03252,CUST-1816,2026-06-25 13:00:00,Gorra,2,43541.49
